Degree,P(k<=K)
114,0.00546448087431694
115,0.00546448087431694
116,0.00546448087431694
117,0.00546448087431694
118,0.00546448087431694
119,0.00546448087431694
120,0.00546448087431694
121,0.00546448087431694
122,0.00546448087431694
123,0.00546448087431694
124,0.00546448087431694
125,0.00546448087431694
126,0.00546448087431694
127,0.00546448087431694
128,0.00546448087431694
129,0.00546448087431694
130,0.00546448087431694
131,0.00546448087431694
132,0.00546448087431694
133,0.00546448087431694
134,0.00546448087431694
135,0.00546448087431694
136,0.00546448087431694
137,0.00546448087431694
138,0.00546448087431694
139,0.00546448087431694
140,0.00546448087431694
141,0.004553734061930784
142,0.004553734061930784
143,0.004553734061930784
144,0.004553734061930784
145,0.004553734061930784
146,0.004553734061930784
147,0.004553734061930784
148,0.004553734061930784
149,0.004553734061930784
150,0.004553734061930784
151,0.004553734061930784
152,0.004553734061930784
153,0.004553734061930784
154,0.004553734061930784
155,0.004553734061930784
156,0.004553734061930784
157,0.004553734061930784
158,0.004553734061930784
159,0.004553734061930784
160,0.004553734061930784
161,0.004553734061930784
162,0.004553734061930784
163,0.004553734061930784
164,0.004553734061930784
165,0.004553734061930784
166,0.004553734061930784
167,0.004553734061930784
168,0.004553734061930784
169,0.0036429872495446266
170,0.0036429872495446266
171,0.0036429872495446266
172,0.0036429872495446266
173,0.0036429872495446266
174,0.0036429872495446266
175,0.0036429872495446266
176,0.0036429872495446266
177,0.0036429872495446266
178,0.0036429872495446266
179,0.0036429872495446266
180,0.0036429872495446266
181,0.0036429872495446266
182,0.0036429872495446266
183,0.00273224043715847
184,0.00273224043715847
185,0.00273224043715847
186,0.00273224043715847
187,0.00273224043715847
188,0.00273224043715847
189,0.00273224043715847
190,0.00273224043715847
191,0.00273224043715847
192,0.00273224043715847
193,0.00273224043715847
194,0.00273224043715847
195,0.00273224043715847
196,0.00273224043715847
197,0.00273224043715847
198,0.00273224043715847
199,0.00273224043715847
200,0.00273224043715847
201,0.00273224043715847
202,0.00273224043715847
203,0.00273224043715847
204,0.00273224043715847
205,0.00273224043715847
206,0.00273224043715847
207,0.00273224043715847
208,0.00273224043715847
209,0.00273224043715847
210,0.00273224043715847
211,0.00273224043715847
212,0.00273224043715847
213,0.00273224043715847
214,0.00273224043715847
215,0.00273224043715847
216,0.00273224043715847
217,0.00273224043715847
218,0.00273224043715847
219,0.00273224043715847
220,0.00273224043715847
221,0.00273224043715847
222,0.00273224043715847
223,0.00273224043715847
224,0.00273224043715847
225,0.00273224043715847
226,0.00273224043715847
227,0.00273224043715847
228,0.00273224043715847
229,0.00273224043715847
230,0.00273224043715847
231,0.00273224043715847
232,0.00273224043715847
233,0.00273224043715847
234,0.00273224043715847
235,0.00273224043715847
236,0.00273224043715847
237,0.00273224043715847
238,0.00273224043715847
239,0.00273224043715847
240,0.00273224043715847
241,0.00273224043715847
242,0.00273224043715847
243,0.00273224043715847
244,0.00273224043715847
245,0.00273224043715847
246,0.00273224043715847
247,0.00273224043715847
248,0.00273224043715847
249,0.00273224043715847
250,0.00273224043715847
251,0.00273224043715847
252,0.0018214936247723133
253,0.0018214936247723133
254,0.0018214936247723133
255,0.0018214936247723133
256,0.0018214936247723133
257,0.0018214936247723133
258,0.0018214936247723133
259,0.0018214936247723133
260,0.0018214936247723133
261,0.0018214936247723133
262,0.0018214936247723133
263,0.0018214936247723133
264,0.0018214936247723133
265,0.0018214936247723133
266,0.0018214936247723133
267,0.0018214936247723133
268,0.0018214936247723133
269,0.0018214936247723133
270,0.0018214936247723133
271,0.0018214936247723133
272,0.0018214936247723133
273,0.0018214936247723133
274,0.0018214936247723133
275,0.0018214936247723133
276,0.0018214936247723133
277,0.0018214936247723133
278,0.0018214936247723133
279,0.0018214936247723133
280,0.0018214936247723133
281,0.0018214936247723133
282,0.0018214936247723133
283,0.0018214936247723133
284,0.0018214936247723133
285,0.0018214936247723133
286,0.0018214936247723133
287,0.0018214936247723133
288,0.0018214936247723133
289,0.0018214936247723133
290,0.0018214936247723133
291,0.0018214936247723133
292,0.0018214936247723133
293,0.0018214936247723133
294,0.0018214936247723133
295,0.0018214936247723133
296,0.0018214936247723133
297,0.0018214936247723133
298,0.0018214936247723133
299,0.0018214936247723133
300,0.0018214936247723133
301,0.0009107468123861566
302,0.0009107468123861566
303,0.0009107468123861566
304,0.0009107468123861566
305,0.0009107468123861566
306,0.0009107468123861566
307,0.0009107468123861566
308,0.0009107468123861566
309,0.0009107468123861566
310,0.0009107468123861566
311,0.0009107468123861566
312,0.0009107468123861566
313,0.0009107468123861566
314,0.0009107468123861566
315,0.0009107468123861566
316,0.0009107468123861566
317,0.0009107468123861566
318,0.0009107468123861566
319,0.0009107468123861566
320,0.0009107468123861566
321,0.0009107468123861566
322,0.0009107468123861566
323,0.0009107468123861566
324,0.0009107468123861566
325,0.0009107468123861566
326,0.0009107468123861566
327,0.0009107468123861566
328,0.0009107468123861566
329,0.0009107468123861566
330,0.0009107468123861566
331,0.0009107468123861566
332,0.0009107468123861566
333,0.0009107468123861566
334,0.0009107468123861566
335,0.0009107468123861566
336,0.0009107468123861566
337,0.0009107468123861566
338,0.0009107468123861566
339,0.0009107468123861566
340,0.0009107468123861566
341,0.0009107468123861566
342,0.0009107468123861566
343,0.0009107468123861566
344,0.0009107468123861566
345,0.0009107468123861566
346,0.0009107468123861566
347,0.0009107468123861566
348,0.0009107468123861566
349,0.0009107468123861566
350,0.0009107468123861566
351,0.0009107468123861566
352,0.0009107468123861566
353,0.0009107468123861566
354,0.0009107468123861566
355,0.0009107468123861566
356,0.0009107468123861566
357,0.0009107468123861566
358,0.0009107468123861566
359,0.0009107468123861566
360,0.0009107468123861566
361,0.0009107468123861566
362,0.0009107468123861566
363,0.0009107468123861566
364,0.0009107468123861566
365,0.0009107468123861566
366,0.0009107468123861566
367,0.0009107468123861566
368,0.0009107468123861566
369,0.0009107468123861566
370,0.0009107468123861566
371,0.0009107468123861566
372,0.0009107468123861566
373,0.0009107468123861566
374,0.0009107468123861566
375,0.0009107468123861566
376,0.0009107468123861566
377,0.0009107468123861566
378,0.0009107468123861566
379,0.0009107468123861566
380,0.0009107468123861566
381,0.0009107468123861566
382,0.0009107468123861566
383,0.0009107468123861566
384,0.0009107468123861566
385,0.0009107468123861566
386,0.0009107468123861566
387,0.0009107468123861566
388,0.0009107468123861566
389,0.0009107468123861566
390,0.0009107468123861566
391,0.0009107468123861566
392,0.0009107468123861566
393,0.0009107468123861566
394,0.0009107468123861566
395,0.0009107468123861566
396,0.0009107468123861566
397,0.0009107468123861566
398,0.0009107468123861566
399,0.0009107468123861566
400,0.0009107468123861566
401,0.0009107468123861566
402,0.0009107468123861566
403,0.0009107468123861566
404,0.0009107468123861566
405,0.0009107468123861566
406,0.0009107468123861566
407,0.0009107468123861566
408,0.0009107468123861566
409,0.0009107468123861566
410,0.0009107468123861566
411,0.0009107468123861566
412,0.0009107468123861566
413,0.0009107468123861566
414,0.0009107468123861566
415,0.0009107468123861566
416,0.0009107468123861566
417,0.0009107468123861566
418,0.0009107468123861566
419,0.0009107468123861566
420,0.0009107468123861566
421,0.0009107468123861566
422,0.0009107468123861566
423,0.0009107468123861566
424,0.0009107468123861566
425,0.0009107468123861566
426,0.0009107468123861566
427,0.0009107468123861566
428,0.0009107468123861566
429,0.0009107468123861566
430,0.0009107468123861566
431,0.0009107468123861566
432,0.0009107468123861566
433,0.0009107468123861566
434,0.0009107468123861566
435,0.0009107468123861566
436,0.0009107468123861566
437,0.0009107468123861566
438,0.0009107468123861566
439,0.0009107468123861566
440,0.0009107468123861566
441,0.0009107468123861566
442,0.0009107468123861566
443,0.0009107468123861566
444,0.0009107468123861566
445,0.0009107468123861566
446,0.0009107468123861566
447,0.0009107468123861566
448,0.0009107468123861566
449,0.0009107468123861566
450,0.0009107468123861566
451,0.0009107468123861566
452,0.0009107468123861566
453,0.0009107468123861566
454,0.0009107468123861566
455,0.0009107468123861566
456,0.0009107468123861566
457,0.0009107468123861566
458,0.0009107468123861566
459,0.0009107468123861566
460,0.0009107468123861566
461,0.0009107468123861566
462,0.0009107468123861566
463,0.0009107468123861566
464,0.0009107468123861566
465,0.0009107468123861566
466,0.0009107468123861566
467,0.0009107468123861566
468,0.0009107468123861566
469,0.0009107468123861566
470,0.0009107468123861566
471,0.0009107468123861566
472,0.0009107468123861566
473,0.0009107468123861566
474,0.0009107468123861566
475,0.0009107468123861566
476,0.0009107468123861566
477,0.0009107468123861566
478,0.0009107468123861566
479,0.0009107468123861566
480,0.0009107468123861566
481,0.0009107468123861566
482,0.0009107468123861566
483,0.0009107468123861566
484,0.0009107468123861566
485,0.0009107468123861566
486,0.0009107468123861566
487,0.0009107468123861566
488,0.0009107468123861566
489,0.0009107468123861566
490,0.0009107468123861566
491,0.0009107468123861566
492,0.0009107468123861566
493,0.0009107468123861566
494,0.0009107468123861566
495,0.0009107468123861566
496,0.0009107468123861566
497,0.0009107468123861566
498,0.0009107468123861566
499,0.0009107468123861566
500,0.0009107468123861566
501,0.0009107468123861566
502,0.0009107468123861566
503,0.0009107468123861566
504,0.0009107468123861566
505,0.0009107468123861566
506,0.0009107468123861566
507,0.0009107468123861566
508,0.0009107468123861566
509,0.0009107468123861566
510,0.0009107468123861566
511,0.0009107468123861566
512,0.0009107468123861566
513,0.0009107468123861566
514,0.0009107468123861566
515,0.0009107468123861566
516,0.0009107468123861566
517,0.0009107468123861566
